,R(0.01),R(0.02),R(0.03),R(0.04),R(0.05),R(0.06),R(0.07),R(0.08),R(0.09),R(0.10),R(0.11),R(0.12),R(0.13),R(0.14),R(0.15)
2025-06-15 03:00:00+00:00,2192.3326467301595,2016.1540262106173,1945.4049213605213,1831.6968310927186,1751.325108901423,1663.8302273857407,1554.9457844838907,1612.2412171014985,1438.5111874570357,1492.9299673453424,1461.2525884074712,1447.3996556325837,1385.3456155307103,1231.4974536808586,1267.5350451398917
2025-06-15 04:00:00+00:00,2079.62080820166,1740.6956522408618,1566.0756833629748,1392.893442831275,1305.1373883153356,1229.5839271612203,1150.6486753324825,1203.5760963322573,1023.2448506629444,1079.9270853348498,1022.6858437873452,1010.2405774611034,949.2134330033914,785.9783448094349,864.6733702671881
2025-06-15 05:00:00+00:00,2173.476549335199,2064.72260251009,1985.5337722887343,1957.597277646626,1709.4938321167429,1652.7430708356296,1560.8285255877017,1558.9691441696486,1447.588189483431,1435.2846529797534,1404.8023674370488,1402.9832836013593,1346.056207909267,1183.7292774280795,1241.7417573567
2025-06-15 06:00:00+00:00,2773.8392423840487,2385.415431215224,2238.9001830500674,2230.714479947139,1982.8586454203796,1932.2083462586852,1842.0328098177415,1842.126284885806,1666.3802761928746,1697.6476497121403,1630.5409880577972,1588.6617859708458,1559.0545540857565,1391.8924861472115,1404.2265515352992
2025-06-15 07:00:00+00:00,3320.538829232988,2902.1174775199834,2633.487605023867,2654.281491744012,2227.641519892455,2193.732017172555,2118.0987997723278,1916.8975206008254,1889.3497388353571,1700.0440560664065,1602.2383886416428,1550.9757401056013,1496.0651903832477,1396.440397994622,1245.3313615432999
2025-06-15 08:00:00+00:00,4867.475770182111,4316.75229990626,4122.465304279976,4280.250625544268,3908.319784226238,3836.0026794204205,3687.1911799997324,3485.9592676991524,3360.337031533327,3227.4458318000616,3102.539367736019,2976.0930256449283,2949.5259073697744,2835.149304787945,2674.916025186074
2025-06-15 09:00:00+00:00,5904.6775907378615,4816.208076394505,4320.379509769031,4199.815120103354,4116.425285700763,3971.933520059709,3818.5768019404713,3551.3106840154287,3372.4354903882413,3203.3710165008997,2970.476847970982,2784.7872577155504,2714.786906204139,2633.371992902208,2490.8527039226537
2025-06-15 10:00:00+00:00,6098.785172901909,5629.541955376997,5136.458152910149,5077.937750916375,4617.55971911722,4462.819265104605,4292.3623561975255,3726.9470683536238,3898.958049538931,3319.908278499948,3121.5316982022014,3007.8615762603367,2845.8466638247337,2831.666955954679,2534.244426045105
2025-06-15 11:00:00+00:00,7409.338885105524,6271.3361685519885,5669.8443418233255,5510.454958007609,5218.5094293149195,5015.331855198299,4818.433291639896,4511.9982076800625,4343.673457903835,4130.669485063398,3874.728472764924,3682.2023356172904,3600.958762181359,3469.983522695431,3245.0073965380034
2025-06-15 12:00:00+00:00,7754.231398511132,6818.830817130118,6249.707374763606,6016.272355427536,5706.532573725934,5466.404886933851,5232.289819174584,4875.845602283476,4762.102795356688,4449.540670115366,4197.095613557394,4032.824621090942,3888.141809846147,3754.520668146877,3590.9651717222405
2025-06-15 13:00:00+00:00,7994.716623948385,7309.21043082299,6827.692268736086,6642.770999469652,6248.243954198937,5981.242547480997,5712.816015438744,5365.92143812394,5282.034033144744,4958.6022914641835,4739.825948039972,4592.252822265826,4442.968928821778,4288.991238889001,4099.571272873589
2025-06-15 14:00:00+00:00,8294.491617012714,7264.779616423049,6694.24969119735,6420.693004899498,6176.945386896485,5881.390031348172,5614.234432684614,5345.9660105529365,5160.1889516273295,4969.291892771624,4707.644663830073,4528.849786033195,4407.422978877046,4235.799649650438,3940.525594092538
2025-06-15 15:00:00+00:00,7910.743766192256,7111.91931456752,6569.341458928557,6280.58889885508,5976.621639667039,5674.875070322327,5408.373605395314,5087.33292148717,5007.959169249687,4726.792545259363,4489.127611566757,4347.749848918265,4198.701045483522,4053.0451846239193,3862.42997642346
2025-06-15 16:00:00+00:00,7633.961711122349,6696.44017727453,6115.55283215384,5794.979217956661,5553.676834269219,5248.48089701595,4999.680575741044,4742.72567261487,4623.136564184195,4435.243443277865,4196.319576864531,4047.289682992021,3931.9324961056664,3787.0273215348607,3570.296861388706
2025-06-15 17:00:00+00:00,7258.567619191286,6196.608326491914,5665.287890036023,5284.276274100674,5426.471116290391,5071.525042219364,4801.83100941591,4686.015670472516,4443.856401683435,4450.10551094688,4211.5460204173505,4027.978546361519,3943.191231638215,3800.9542723274644,3764.7260446338914
2025-06-15 18:00:00+00:00,5456.1667349445415,4829.7702565278305,4279.232617652306,3792.317559015013,3735.1893035667963,3427.4831882120634,3223.6988018208576,2971.7602411357366,3000.039079103146,2761.12649749501,2573.2277040402114,2510.5558607930507,2347.52660124057,2272.886586724184,2292.46472321522
2025-06-15 19:00:00+00:00,4332.804156348619,3816.8768850842534,3432.290130888796,3039.488699541558,2743.7538585022194,2518.837062777973,2354.8465357213427,2313.2232022059543,2232.8599053180587,2199.1096178608277,2092.8710992225824,2086.7328830174665,1987.493998816979,1835.2910975090053,1949.3447890739553
2025-06-15 20:00:00+00:00,3919.403375312264,3564.2736140342386,3399.568717908849,3255.6842577148636,2768.8632622594523,2625.1829958415765,2467.267630570408,2474.715892119166,2365.7197422843674,2392.0516439111598,2346.6668313261252,2343.2999515967967,2301.4357929928665,2153.6936917161584,2138.041305106315
2025-06-15 21:00:00+00:00,4146.446956165542,3240.441225208473,2911.480552895766,2735.075946274337,2493.5162860141645,2368.474509030377,2246.4673482382277,2227.249743414948,2032.944993248384,2108.1038765520643,1995.2661007823845,1903.5486151219884,1905.730415728147,1833.9929540835,1649.6608619257458
2025-06-15 22:00:00+00:00,4034.418744386341,2936.0176653550297,2499.9276258390746,2147.8149194077414,2244.32471311446,2090.36760654964,1972.5786881764288,1902.0690886812881,1694.8249316127403,1716.7903886755375,1549.4895144992406,1431.816040346901,1380.1294653989462,1358.9163812278348,1257.752504553784
2025-06-15 23:00:00+00:00,3074.5761016742035,2842.6203116005563,2606.8382751179015,2314.8633552277242,2069.645337607777,1948.8673794179049,1823.5449020092856,1641.4985498640744,1664.6936265718978,1423.7488603316451,1353.5669372962293,1362.0136535206257,1210.337535681756,1172.4621138019793,1249.031479182173
2025-06-16 00:00:00+00:00,3259.071365789434,2806.260190386307,2637.274779324671,2424.815726616118,2295.8364297559638,2170.237667576479,2034.9767654917923,2105.2077124833268,1873.6954925318096,1962.258191150726,1903.6748988162253,1864.63801761188,1808.160575543985,1660.7026825182438,1663.445308486076
2025-06-16 01:00:00+00:00,2943.001713696194,2453.3170339684257,2193.3693221909707,1951.6965762594991,1818.4821485939683,1711.3567607650075,1609.9732563988728,1586.438326195599,1440.2685069472464,1424.1911135316768,1337.6424691080465,1308.185796759357,1229.6901794722507,1110.166920036736,983.9716858846878
2025-06-16 02:00:00+00:00,2856.8752755613605,2469.4089051155534,2283.359458896921,2086.968070830375,1971.3066575444063,1863.126525677697,1750.5055754174682,1800.4620870088147,1596.0192000913303,1653.467649397604,1588.2475631619527,1560.5210749816106,1494.2969013515794,1326.8989897473148,1425.2198894876128
2025-06-16 03:00:00+00:00,2714.7703262856157,2296.3387730033683,2059.3332301311166,1860.8318327687666,1797.7326832294166,1686.7356459180446,1588.0158202166494,1618.3348426944103,1431.9564787017298,1478.399113524927,1402.3498727822698,1365.2649247495137,1304.8608292890895,1143.695671665715,1169.3346029695458
2025-06-16 04:00:00+00:00,2417.0226974903344,1861.6389469785427,1466.7654261080606,1188.1916547879373,1146.5690113389282,1040.9525239573122,985.204382736214,967.8850905919753,827.5771567386255,826.9405365118437,726.927531051675,687.958471429898,626.9460906201821,489.3975529612726,499.804378711302
2025-06-16 05:00:00+00:00,2147.8671864102,1725.742340196026,1245.657605669061,1012.0499125765491,755.7560898535085,681.8859415693441,665.6593736862051,525.8813353481528,531.5037372017468,375.68301056483324,292.1865370262749,272.20478176299366,210.58824604078836,115.52880615823233,50.44584605102136
2025-06-16 06:00:00+00:00,2800.3782056607015,2246.1518121325644,1737.6154587930214,1608.121426902122,1234.7681442348985,1178.9726403640889,1162.4867371008513,1010.3310880648132,979.033174268021,839.9586194314325,752.3228104924929,691.4451478281044,674.0741116838544,579.8231935219737,434.9352810517521
2025-06-16 07:00:00+00:00,4006.3608218553054,3498.1591827585,3046.181084214564,3042.662964329953,2552.7089452246,2493.2538160438344,2428.3814921432786,2186.6048628240897,2162.3202070447587,1932.845778744093,1838.3772861467078,1739.9013676211325,1715.1121025683678,1634.2203208863575,1448.5129317233368
2025-06-16 08:00:00+00:00,5702.960471798484,5200.786055286902,4785.171482856589,4875.891460961517,4296.354887799338,4207.288482851371,4071.75825160167,3721.0547203453243,3696.5384527157585,3358.8719022053338,3235.625671933194,3092.0168948550418,3040.729613843221,2961.721585472864,2681.802626010074
2025-06-16 09:00:00+00:00,7769.501961789105,6959.693510504429,6509.316469882313,6561.325518435111,6251.07405163204,6062.050795388026,5830.02428535881,5477.927514191182,5311.197993809819,5031.811048247717,4830.298673014633,4594.265403331661,4527.681513961081,4422.032527780164,4114.174548515966
2025-06-16 10:00:00+00:00,8643.92145284468,7830.907105253787,7145.811125442564,7012.080440213333,6687.336094390968,6428.118416725225,6180.267799829617,5584.899010329213,5616.202336205646,5045.794801896012,4774.806792321378,4550.312089343683,4383.529340402081,4330.287875307567,3912.9393653571424
2025-06-16 11:00:00+00:00,9359.17300207719,8210.352926715186,7321.5628188737355,6986.26752473431,6703.347129706493,6385.324943004194,6135.961338186626,5611.763526167877,5554.526618951331,5078.069359992591,4753.652290099784,4521.702873835002,4351.744793707254,4229.828958855967,3860.1024018776334
2025-06-16 12:00:00+00:00,9470.62601632797,8368.566621335154,7455.717370520335,7006.9974260551935,6659.287117829332,6309.13894473443,6049.592860300909,5616.193560583928,5513.910849370008,5104.848524929428,4791.768334558765,4595.490091895586,4410.994930017117,4217.311559073358,3977.420938940373
2025-06-16 13:00:00+00:00,9403.822920017708,8416.01915482901,7561.377497040929,7109.881624978756,6754.500354984448,6377.803225058684,6102.077433621955,5781.517201749175,5623.947344258257,5328.686294011757,5051.558465570844,4866.973434455442,4707.131293261991,4466.302695051414,4257.422227612333
2025-06-16 14:00:00+00:00,9137.425873312448,8076.274396855242,7218.395315193859,6719.643827986318,6474.064280452443,6078.549329869966,5806.286568929572,5563.156316525758,5360.363069899286,5164.84594789254,4890.070273983256,4702.536561766683,4564.683986633445,4318.550558758539,4066.3257982755167
2025-06-16 15:00:00+00:00,8438.21466032628,7570.598292016912,6803.569582928234,6294.417441354381,6136.109879628537,5727.298171475661,5450.543550196147,5261.405037453886,5076.456420401082,4923.702618729847,4688.16861000911,4524.693962800295,4388.589082894916,4154.73900023707,4049.407157969028
2025-06-16 16:00:00+00:00,7387.912446265764,6571.487685143584,5830.653675098787,5270.599303880095,5227.912102898357,4821.908966651325,4570.777421210027,4444.675880123948,4272.536984854974,4184.933105826669,3976.814340285964,3837.252832244136,3714.971515800833,3506.8395072801577,3442.6885204961363
2025-06-16 17:00:00+00:00,5882.068625952823,5066.58394544333,4294.0278926242245,3638.3299298130005,3708.714623211039,3324.9477701394717,3131.652679263134,3061.06292495277,2922.3467887271763,2885.368838420829,2706.1533608229074,2600.00600765906,2492.9454864655636,2330.8701040258093,2335.07454891572
2025-06-16 18:00:00+00:00,4286.61612457766,3977.8867246331865,3481.1645030776344,2969.280688076964,2851.0466305934606,2539.389795558185,2364.385110037867,2347.0179504733896,2290.698557084739,2254.180669113681,2179.697247073149,2158.4729854741818,2056.3468186739774,1904.5942605287128,2012.6253952728512
2025-06-16 19:00:00+00:00,3210.204600975674,3057.219997052249,2783.1730329225466,2416.5105984115726,2073.1669445843727,1863.8862217317364,1720.084556451795,1828.609025046484,1712.7345018677952,1788.066810902994,1789.9866536501577,1817.6241826325204,1757.689763170325,1582.5571388253884,1749.8362656712343
2025-06-16 20:00:00+00:00,2986.3888383579906,2878.2590491825395,2791.7784433388515,2666.138742291223,2208.858792922969,2081.349739517187,1942.8211545523664,2036.6991008560508,1911.2457981848493,1995.4430008511554,2027.7364971763527,2036.6504254335669,2022.5311749286193,1892.44162508515,1833.4541404228366
2025-06-16 21:00:00+00:00,3263.2838745721383,2547.279248219238,2239.773806221099,2041.3916304540908,1883.6415529825608,1767.7555821365168,1669.8761436142668,1671.8472729614514,1505.0930154152884,1571.3398159447897,1511.8034169062375,1426.3304607799364,1436.241986587018,1414.1780963347264,1170.0195727098326
2025-06-16 22:00:00+00:00,3111.773450852321,2395.8957842317977,1998.3614163551683,1689.2732352532694,1652.2527846405283,1533.8173522814395,1448.0207418324426,1292.2085525054426,1236.8409707311803,1107.0541785158566,1005.6455890380312,926.6803637499979,860.061358361585,906.583734691776,686.1570491749226
2025-06-16 23:00:00+00:00,2802.3473104829172,2421.034897965801,2146.0023586119423,1815.1035186373265,1751.197215122047,1625.424760720096,1517.4489702889114,1436.5418238740385,1352.0598120705617,1239.8534409922286,1184.3306084246433,1151.4855422273686,1046.2805303470668,1023.315410293937,1079.750954374147
2025-06-17 00:00:00+00:00,2612.6009244288507,2464.929080187023,2285.2683512446747,2058.6339517199303,1967.2541784655914,1838.1158923107578,1717.8311467318272,1670.2940709657996,1592.886359422424,1510.2053570025382,1487.087314126009,1462.844179300184,1373.7264620321512,1313.3715361116701,1228.7912000702272
2025-06-17 01:00:00+00:00,2469.162569792905,2128.695721596174,1869.9481149415806,1608.8038889250238,1508.6057832929873,1397.8716874372913,1308.0990269501199,1296.5162674388266,1175.70935830479,1148.6062060145196,1097.6204126044468,1075.1578950477924,999.662465532936,901.67171034067,794.079985796423
2025-06-17 02:00:00+00:00,2438.7972279343157,2246.2604731649917,2107.48743354663,1926.7787804612599,1827.0712361322512,1716.7708599405014,1605.2000765259072,1670.272543467785,1489.993270465573,1540.6372516112824,1516.1370565736725,1497.846867851069,1434.7258513134584,1282.7723874974108,1379.1770830837922
2025-06-17 03:00:00+00:00,2469.5881901557877,2338.0692218128606,2249.208047895212,2141.5903867936504,2060.060531637304,1949.1110867629686,1826.414438888838,1884.004169600783,1709.7916453224461,1764.3688358742584,1740.4475067581152,1715.5820582651068,1659.1818919428988,1497.8920343675054,1556.829285941334
2025-06-17 04:00:00+00:00,2478.2171123864973,2253.0212977501724,2097.837134652458,1993.5367179285386,1903.428817139502,1799.6730105993192,1692.3720305950555,1697.9421698571168,1560.352349618559,1574.9031014192587,1527.7921363790156,1496.7582345342453,1441.2032197119916,1294.140946560372,1342.8821216072683
2025-06-17 05:00:00+00:00,2628.9766982116926,2495.041225614601,2312.039874340866,2317.067044981588,1982.249371374237,1913.686902105168,1821.8521197367882,1682.1410858257514,1682.907760759379,1536.9741431937437,1490.0932305627866,1470.379985300926,1411.0928118333686,1301.5306697567576,1265.8899956209643
2025-06-17 06:00:00+00:00,3524.367315659838,2878.311719858757,2500.6164762444096,2479.775153647708,2053.7091050796444,2010.726094188125,1946.620146284149,1775.0851444412256,1704.6153002345382,1576.4045181039837,1464.5161601758446,1393.7831807435432,1367.5603262541845,1261.0303833143043,1131.4826476802846
2025-06-17 07:00:00+00:00,4617.5935810180235,3581.457917236774,2996.0152302902497,2864.0915635327547,2489.1253707043215,2428.0753848422537,2365.8684936021964,2117.1514545787577,2003.9313345243936,1816.2202172437392,1635.8216089492053,1508.4018896722264,1468.1430940582868,1388.5752641021245,1204.4256162975144
2025-06-17 08:00:00+00:00,5656.325024299615,4802.119579234291,4150.737001213354,4034.5819769696755,3495.895387965007,3410.585787304044,3318.7730751522613,2874.8732620822775,2899.6608078903664,2464.9267570447337,2272.371328754416,2137.060003629558,2041.2873124836988,2002.1725872650568,1662.6467831309274
